,ID,scenario,seed,Controller,numPlatCars,numHumanCars,spdLeader,BeaconIntervalPlat,BeaconIntervalHuman,DENMInterval,DecelerationRate,PacketSize,Ctr_Param(Ploegh||Spacing),waitTime,Collision
1466,398,45,0,CACC,7,300,100,0.1,0.02,0.1,6,500,3.0,0.079,False
1467,399,46,0,CACC,7,300,100,0.1,0.02,0.1,6,500,4.0,0.157,False
1468,400,46,0,CACC,7,300,100,0.1,0.02,0.1,6,500,4.0,0.079,False
1469,401,47,0,CACC,7,300,100,0.1,0.02,0.1,6,500,5.0,0.157,False
1470,402,1,0,CACC,7,300,100,0.1,0.03,0.1,8,500,3.0,0.126,False
1471,403,1,0,CACC,7,300,100,0.1,0.03,0.1,8,500,3.0,0.063,False
1472,404,2,0,CACC,7,300,100,0.1,0.03,0.1,8,500,4.0,0.126,True
1473,405,2,0,CACC,7,300,100,0.1,0.03,0.1,8,500,4.0,0.078,True
1474,406,3,0,CACC,7,300,100,0.1,0.03,0.1,8,500,5.0,0.126,False
1475,407,3,0,CACC,7,300,100,0.1,0.03,0.1,8,500,5.0,0.063,False
1476,408,4,0,CACC,7,300,100,0.1,0.03,0.1,6,500,3.0,0.126,False
1477,409,4,0,CACC,7,300,100,0.1,0.03,0.1,6,500,3.0,0.063,False
1478,410,5,0,CACC,7,300,100,0.1,0.03,0.1,6,500,4.0,0.126,True
1479,411,5,0,CACC,7,300,100,0.1,0.03,0.1,6,500,4.0,0.078,True
1480,412,6,0,CACC,7,300,100,0.1,0.03,0.1,6,500,5.0,0.126,False
1481,413,6,0,CACC,7,300,100,0.1,0.03,0.1,6,500,5.0,0.063,False
1482,414,1,0,CACC,7,400,100,0.1,0.02,0.1,8,300,3.0,0.157,True
1483,415,1,0,CACC,7,400,100,0.1,0.02,0.1,8,300,3.0,0.098,False
1484,416,2,0,CACC,7,400,100,0.1,0.02,0.1,8,300,4.0,0.157,False
1485,417,2,0,CACC,7,400,100,0.1,0.02,0.1,8,300,4.0,0.079,True
1486,418,3,0,CACC,7,400,100,0.1,0.02,0.1,8,300,5.0,0.157,False
1487,419,3,0,CACC,7,400,100,0.1,0.02,0.1,8,300,5.0,0.079,False
1488,420,4,0,CACC,7,400,100,0.1,0.02,0.1,8,500,3.0,0.157,True
1489,421,4,0,CACC,7,400,100,0.1,0.02,0.1,8,500,3.0,0.098,False
1490,422,5,0,CACC,7,400,100,0.1,0.02,0.1,8,500,4.0,0.157,False
1491,423,5,0,CACC,7,400,100,0.1,0.02,0.1,8,500,4.0,0.079,False
1492,424,6,0,CACC,7,400,100,0.1,0.02,0.1,8,500,5.0,0.157,False
1493,425,6,0,CACC,7,400,100,0.1,0.02,0.1,8,500,5.0,0.079,False
1494,426,7,0,CACC,7,400,100,0.1,0.03,0.1,8,300,3.0,0.126,False
1495,427,7,0,CACC,7,400,100,0.1,0.03,0.1,8,300,3.0,0.063,False
1496,428,8,0,CACC,7,400,100,0.1,0.03,0.1,8,300,4.0,0.126,False
1497,429,8,0,CACC,7,400,100,0.1,0.03,0.1,8,300,4.0,0.063,False
1498,430,9,0,CACC,7,400,100,0.1,0.03,0.1,8,300,5.0,0.126,True
1499,431,9,0,CACC,7,400,100,0.1,0.03,0.1,8,300,5.0,0.078,False
1500,432,10,0,CACC,7,400,100,0.1,0.03,0.1,8,500,3.0,0.126,False
1501,433,10,0,CACC,7,400,100,0.1,0.03,0.1,8,500,3.0,0.063,False
1502,434,11,0,CACC,7,400,100,0.1,0.03,0.1,8,500,4.0,0.126,False
1503,435,11,0,CACC,7,400,100,0.1,0.03,0.1,8,500,4.0,0.063,False
1504,436,12,0,CACC,7,400,100,0.1,0.03,0.1,8,500,5.0,0.126,False
1505,437,12,0,CACC,7,400,100,0.1,0.03,0.1,8,500,5.0,0.063,False
1506,438,1,0,CACC,10,500,100,0.1,0.02,0.1,8,500,3.0,0.157,False
1507,439,1,0,CACC,10,500,100,0.1,0.02,0.1,8,500,3.0,0.079,True
1508,440,2,0,CACC,10,500,100,0.1,0.02,0.1,8,500,4.0,0.157,True
1509,441,2,0,CACC,10,500,100,0.1,0.02,0.1,8,500,4.0,0.098,True
1510,442,3,0,CACC,10,500,100,0.1,0.02,0.1,8,500,5.0,0.157,False
1511,443,3,0,CACC,10,500,100,0.1,0.02,0.1,8,500,5.0,0.079,False
1512,444,4,0,CACC,10,500,100,0.1,0.03,0.1,8,500,3.0,0.157,False
1513,445,4,0,CACC,10,500,100,0.1,0.03,0.1,8,500,3.0,0.079,False
1514,446,5,0,CACC,10,500,100,0.1,0.03,0.1,8,500,4.0,0.157,False
1515,447,5,0,CACC,10,500,100,0.1,0.03,0.1,8,500,4.0,0.079,False
1516,448,6,0,CACC,10,500,100,0.1,0.03,0.1,8,500,5.0,0.157,False
1517,449,6,0,CACC,10,500,100,0.1,0.03,0.1,8,500,5.0,0.079,False
1518,450,7,0,CACC,10,400,100,0.1,0.02,0.1,8,500,3.0,0.157,True
1519,451,7,0,CACC,10,400,100,0.1,0.02,0.1,8,500,3.0,0.098,False
1520,452,8,0,CACC,10,400,100,0.1,0.02,0.1,8,500,4.0,0.157,False
1521,453,8,0,CACC,10,400,100,0.1,0.02,0.1,8,500,4.0,0.079,False
1522,454,9,0,CACC,10,400,100,0.1,0.02,0.1,8,500,5.0,0.157,False
1523,455,9,0,CACC,10,400,100,0.1,0.02,0.1,8,500,5.0,0.079,False
1524,456,10,0,CACC,10,400,100,0.1,0.03,0.1,8,500,3.0,0.126,False
1525,457,10,0,CACC,10,400,100,0.1,0.03,0.1,8,500,3.0,0.063,False
1526,458,11,0,CACC,10,400,100,0.1,0.03,0.1,8,500,4.0,0.126,False
1527,459,11,0,CACC,10,400,100,0.1,0.03,0.1,8,500,4.0,0.063,False
1528,460,12,0,CACC,10,400,100,0.1,0.03,0.1,8,500,5.0,0.126,False
1529,461,12,0,CACC,10,400,100,0.1,0.03,0.1,8,500,5.0,0.063,False
1530,462,13,0,CACC,10,300,100,0.1,0.02,0.1,8,500,3.0,0.157,True
1531,463,13,0,CACC,10,300,100,0.1,0.02,0.1,8,500,3.0,0.098,False
1532,464,14,0,CACC,10,300,100,0.1,0.02,0.1,8,500,4.0,0.157,True
1533,465,14,0,CACC,10,300,100,0.1,0.02,0.1,8,500,4.0,0.098,True
1534,466,15,0,CACC,10,300,100,0.1,0.02,0.1,8,500,5.0,0.157,False
1535,467,15,0,CACC,10,300,100,0.1,0.02,0.1,8,500,5.0,0.079,False
1536,468,16,0,CACC,10,300,100,0.1,0.03,0.1,8,500,3.0,0.126,False
1537,469,16,0,CACC,10,300,100,0.1,0.03,0.1,8,500,3.0,0.063,False
1538,470,17,0,CACC,10,300,100,0.1,0.03,0.1,8,500,4.0,0.126,False
1539,471,17,0,CACC,10,300,100,0.1,0.03,0.1,8,500,4.0,0.063,True
1540,472,18,0,CACC,10,300,100,0.1,0.03,0.1,8,500,5.0,0.126,False
1541,473,18,0,CACC,10,300,100,0.1,0.03,0.1,8,500,5.0,0.063,False
1542,474,1,0,CACC,12,500,80,0.1,0.01,0.1,8,500,2.0,0.157,True
1543,475,1,0,CACC,12,500,80,0.1,0.01,0.1,8,500,2.0,0.094,True
1544,476,2,0,CACC,12,500,80,0.1,0.01,0.1,8,500,3.0,0.157,True
1545,477,2,0,CACC,12,500,80,0.1,0.01,0.1,8,500,3.0,0.094,True
1546,478,3,0,CACC,12,500,80,0.1,0.01,0.1,8,500,4.0,0.157,True
1547,479,3,0,CACC,12,500,80,0.1,0.01,0.1,8,500,4.0,0.094,True
1548,480,4,0,CACC,12,500,80,0.1,0.01,0.1,8,500,5.0,0.157,True
1549,481,4,0,CACC,12,500,80,0.1,0.01,0.1,8,500,5.0,0.094,False
1550,482,5,0,CACC,12,500,80,0.1,0.02,0.1,8,500,2.0,0.157,True
1551,483,5,0,CACC,12,500,80,0.1,0.02,0.1,8,500,2.0,0.094,True
1552,484,6,0,CACC,12,500,80,0.1,0.02,0.1,8,500,3.0,0.157,False
1553,485,6,0,CACC,12,500,80,0.1,0.02,0.1,8,500,3.0,0.079,True
1554,486,7,0,CACC,12,500,80,0.1,0.02,0.1,8,500,4.0,0.157,False
1555,487,7,0,CACC,12,500,80,0.1,0.02,0.1,8,500,4.0,0.079,False
1556,488,8,0,CACC,12,500,80,0.1,0.02,0.1,8,500,5.0,0.157,True
1557,489,8,0,CACC,12,500,80,0.1,0.02,0.1,8,500,5.0,0.094,True
1558,490,9,0,CACC,12,500,120,0.1,0.01,0.1,8,500,2.0,0.157,False
1559,491,9,0,CACC,12,500,120,0.1,0.01,0.1,8,500,2.0,0.079,False
1560,492,10,0,CACC,12,500,120,0.1,0.01,0.1,8,500,3.0,0.157,False
1561,493,10,0,CACC,12,500,120,0.1,0.01,0.1,8,500,3.0,0.079,False
1562,494,11,0,CACC,12,500,120,0.1,0.01,0.1,8,500,4.0,0.157,False
1563,495,11,0,CACC,12,500,120,0.1,0.01,0.1,8,500,4.0,0.079,False
1564,496,12,0,CACC,12,500,120,0.1,0.01,0.1,8,500,5.0,0.157,False
1565,497,12,0,CACC,12,500,120,0.1,0.01,0.1,8,500,5.0,0.079,False
1566,498,13,0,CACC,12,500,120,0.1,0.02,0.1,8,500,2.0,0.157,False
1567,499,13,0,CACC,12,500,120,0.1,0.02,0.1,8,500,2.0,0.079,False
1568,500,14,0,CACC,12,500,120,0.1,0.02,0.1,8,500,3.0,0.157,False
1569,501,14,0,CACC,12,500,120,0.1,0.02,0.1,8,500,3.0,0.079,False
1570,502,15,0,CACC,12,500,120,0.1,0.02,0.1,8,500,4.0,0.157,False
1571,503,15,0,CACC,12,500,120,0.1,0.02,0.1,8,500,4.0,0.079,False
1572,504,16,0,CACC,12,500,120,0.1,0.02,0.1,8,500,5.0,0.157,False
1573,505,16,0,CACC,12,500,120,0.1,0.02,0.1,8,500,5.0,0.079,False
1574,506,17,0,CACC,12,400,80,0.1,0.01,0.1,8,500,2.0,0.157,True
1575,507,17,0,CACC,12,400,80,0.1,0.01,0.1,8,500,2.0,0.094,True
1576,508,18,0,CACC,12,400,80,0.1,0.01,0.1,8,500,3.0,0.157,True
1577,509,18,0,CACC,12,400,80,0.1,0.01,0.1,8,500,3.0,0.094,True
1578,510,19,0,CACC,12,400,80,0.1,0.01,0.1,8,500,4.0,0.157,True
1579,511,19,0,CACC,12,400,80,0.1,0.01,0.1,8,500,4.0,0.094,True
1580,512,20,0,CACC,12,400,80,0.1,0.01,0.1,8,500,5.0,0.157,False
1581,513,20,0,CACC,12,400,80,0.1,0.01,0.1,8,500,5.0,0.079,False
1582,514,21,0,CACC,12,400,80,0.1,0.02,0.1,8,500,2.0,0.157,False
1583,515,21,0,CACC,12,400,80,0.1,0.02,0.1,8,500,2.0,0.079,False
1584,516,22,0,CACC,12,400,80,0.1,0.02,0.1,8,500,3.0,0.157,False
1585,517,22,0,CACC,12,400,80,0.1,0.02,0.1,8,500,3.0,0.079,False
1586,518,23,0,CACC,12,400,80,0.1,0.02,0.1,8,500,4.0,0.157,True
1587,519,23,0,CACC,12,400,80,0.1,0.02,0.1,8,500,4.0,0.094,False
1588,520,24,0,CACC,12,400,80,0.1,0.02,0.1,8,500,5.0,0.157,True
1589,521,24,0,CACC,12,400,80,0.1,0.02,0.1,8,500,5.0,0.094,True
1590,522,25,0,CACC,12,400,120,0.1,0.01,0.1,8,500,2.0,0.157,False
1591,523,25,0,CACC,12,400,120,0.1,0.01,0.1,8,500,2.0,0.079,False
1592,524,26,0,CACC,12,400,120,0.1,0.01,0.1,8,500,3.0,0.157,False
1593,525,26,0,CACC,12,400,120,0.1,0.01,0.1,8,500,3.0,0.079,False
1594,526,27,0,CACC,12,400,120,0.1,0.01,0.1,8,500,4.0,0.157,False
1595,527,27,0,CACC,12,400,120,0.1,0.01,0.1,8,500,4.0,0.079,False
1596,528,28,0,CACC,12,400,120,0.1,0.01,0.1,8,500,5.0,0.157,False
1597,529,28,0,CACC,12,400,120,0.1,0.01,0.1,8,500,5.0,0.079,False
1598,530,29,0,CACC,12,400,120,0.1,0.02,0.1,8,500,2.0,0.157,False
1599,531,29,0,CACC,12,400,120,0.1,0.02,0.1,8,500,2.0,0.079,False
1600,532,30,0,CACC,12,400,120,0.1,0.02,0.1,8,500,3.0,0.157,False
1601,533,30,0,CACC,12,400,120,0.1,0.02,0.1,8,500,3.0,0.079,False
1602,534,31,0,CACC,12,400,120,0.1,0.02,0.1,8,500,4.0,0.157,False
1603,535,31,0,CACC,12,400,120,0.1,0.02,0.1,8,500,4.0,0.079,False
1604,536,32,0,CACC,12,400,120,0.1,0.02,0.1,8,500,5.0,0.157,False
1605,537,32,0,CACC,12,400,120,0.1,0.02,0.1,8,500,5.0,0.079,False
1606,538,33,0,CACC,12,300,80,0.1,0.01,0.1,8,500,2.0,0.157,True
1607,539,33,0,CACC,12,300,80,0.1,0.01,0.1,8,500,2.0,0.094,True
1608,540,34,0,CACC,12,300,80,0.1,0.01,0.1,8,500,3.0,0.157,True
1609,541,34,0,CACC,12,300,80,0.1,0.01,0.1,8,500,3.0,0.094,True
1610,542,35,0,CACC,12,300,80,0.1,0.01,0.1,8,500,4.0,0.157,True
1611,543,35,0,CACC,12,300,80,0.1,0.01,0.1,8,500,4.0,0.094,False
1612,544,36,0,CACC,12,300,80,0.1,0.01,0.1,8,500,5.0,0.157,True
1613,545,36,0,CACC,12,300,80,0.1,0.01,0.1,8,500,5.0,0.094,True
1614,546,37,0,CACC,12,300,80,0.1,0.02,0.1,8,500,2.0,0.157,True
1615,547,37,0,CACC,12,300,80,0.1,0.02,0.1,8,500,2.0,0.094,True
1616,548,38,0,CACC,12,300,80,0.1,0.02,0.1,8,500,3.0,0.157,True
1617,549,38,0,CACC,12,300,80,0.1,0.02,0.1,8,500,3.0,0.094,True
1618,550,39,0,CACC,12,300,80,0.1,0.02,0.1,8,500,4.0,0.157,False
1619,551,39,0,CACC,12,300,80,0.1,0.02,0.1,8,500,4.0,0.079,False
1620,552,40,0,CACC,12,300,80,0.1,0.02,0.1,8,500,5.0,0.157,False
1621,553,40,0,CACC,12,300,80,0.1,0.02,0.1,8,500,5.0,0.079,False
1622,554,41,0,CACC,12,300,120,0.1,0.01,0.1,8,500,2.0,0.157,False
1623,555,41,0,CACC,12,300,120,0.1,0.01,0.1,8,500,2.0,0.079,False
1624,556,42,0,CACC,12,300,120,0.1,0.01,0.1,8,500,3.0,0.157,False
1625,557,42,0,CACC,12,300,120,0.1,0.01,0.1,8,500,3.0,0.079,False
1626,558,43,0,CACC,12,300,120,0.1,0.01,0.1,8,500,4.0,0.157,False
1627,559,43,0,CACC,12,300,120,0.1,0.01,0.1,8,500,4.0,0.079,False
1628,560,44,0,CACC,12,300,120,0.1,0.01,0.1,8,500,5.0,0.157,False
1629,561,44,0,CACC,12,300,120,0.1,0.01,0.1,8,500,5.0,0.079,False
1630,562,45,0,CACC,12,300,120,0.1,0.02,0.1,8,500,2.0,0.157,False
1631,563,45,0,CACC,12,300,120,0.1,0.02,0.1,8,500,2.0,0.079,False
1632,564,46,0,CACC,12,300,120,0.1,0.02,0.1,8,500,3.0,0.157,False
1633,565,46,0,CACC,12,300,120,0.1,0.02,0.1,8,500,3.0,0.079,False
1634,566,47,0,CACC,12,300,120,0.1,0.02,0.1,8,500,4.0,0.157,False
1635,567,47,0,CACC,12,300,120,0.1,0.02,0.1,8,500,4.0,0.079,False
1636,568,48,0,CACC,12,300,120,0.1,0.02,0.1,8,500,5.0,0.157,False
1637,569,48,0,CACC,12,300,120,0.1,0.02,0.1,8,500,5.0,0.079,False
1638,570,49,0,CACC,10,500,80,0.1,0.01,0.1,8,500,2.0,0.157,False
1639,571,49,0,CACC,10,500,80,0.1,0.01,0.1,8,500,2.0,0.079,True
1640,572,50,0,CACC,10,500,80,0.1,0.01,0.1,8,500,3.0,0.157,True
1641,573,50,0,CACC,10,500,80,0.1,0.01,0.1,8,500,3.0,0.094,False
1642,574,51,0,CACC,10,500,80,0.1,0.01,0.1,8,500,4.0,0.157,True
1643,575,51,0,CACC,10,500,80,0.1,0.01,0.1,8,500,4.0,0.094,True
1644,576,52,0,CACC,10,500,80,0.1,0.01,0.1,8,500,5.0,0.157,True
1645,577,52,0,CACC,10,500,80,0.1,0.01,0.1,8,500,5.0,0.094,True
1646,578,53,0,CACC,10,500,80,0.1,0.02,0.1,8,500,2.0,0.157,False
1647,579,53,0,CACC,10,500,80,0.1,0.02,0.1,8,500,2.0,0.079,True
1648,580,54,0,CACC,10,500,80,0.1,0.02,0.1,8,500,3.0,0.157,False
1649,581,54,0,CACC,10,500,80,0.1,0.02,0.1,8,500,3.0,0.079,False
1650,582,55,0,CACC,10,500,80,0.1,0.02,0.1,8,500,4.0,0.157,False
1651,583,55,0,CACC,10,500,80,0.1,0.02,0.1,8,500,4.0,0.079,False
1652,584,56,0,CACC,10,500,80,0.1,0.02,0.1,8,500,5.0,0.157,False
1653,585,56,0,CACC,10,500,80,0.1,0.02,0.1,8,500,5.0,0.079,False
1654,586,57,0,CACC,10,500,120,0.1,0.01,0.1,8,500,2.0,0.157,False
1655,587,57,0,CACC,10,500,120,0.1,0.01,0.1,8,500,2.0,0.079,False
1656,588,58,0,CACC,10,500,120,0.1,0.01,0.1,8,500,3.0,0.157,False
1657,589,58,0,CACC,10,500,120,0.1,0.01,0.1,8,500,3.0,0.079,False
1658,590,59,0,CACC,10,500,120,0.1,0.01,0.1,8,500,4.0,0.157,False
1659,591,59,0,CACC,10,500,120,0.1,0.01,0.1,8,500,4.0,0.079,False
1660,592,60,0,CACC,10,500,120,0.1,0.01,0.1,8,500,5.0,0.157,False
1661,593,60,0,CACC,10,500,120,0.1,0.01,0.1,8,500,5.0,0.079,False
1662,594,61,0,CACC,10,500,120,0.1,0.02,0.1,8,500,2.0,0.157,False
1663,595,61,0,CACC,10,500,120,0.1,0.02,0.1,8,500,2.0,0.079,False
1664,596,62,0,CACC,10,500,120,0.1,0.02,0.1,8,500,3.0,0.157,False
1665,597,62,0,CACC,10,500,120,0.1,0.02,0.1,8,500,3.0,0.079,False
1666,598,63,0,CACC,10,500,120,0.1,0.02,0.1,8,500,4.0,0.157,False
1667,599,63,0,CACC,10,500,120,0.1,0.02,0.1,8,500,4.0,0.079,False
1668,600,64,0,CACC,10,500,120,0.1,0.02,0.1,8,500,5.0,0.157,False
1669,601,64,0,CACC,10,500,120,0.1,0.02,0.1,8,500,5.0,0.079,False
1670,602,65,0,CACC,10,400,80,0.1,0.01,0.1,8,500,2.0,0.157,True
1671,603,65,0,CACC,10,400,80,0.1,0.01,0.1,8,500,2.0,0.094,True
1672,604,66,0,CACC,10,400,80,0.1,0.01,0.1,8,500,3.0,0.157,False
1673,605,66,0,CACC,10,400,80,0.1,0.01,0.1,8,500,3.0,0.079,True
1674,606,67,0,CACC,10,400,80,0.1,0.01,0.1,8,500,4.0,0.157,False
1675,607,67,0,CACC,10,400,80,0.1,0.01,0.1,8,500,4.0,0.079,False
1676,608,68,0,CACC,10,400,80,0.1,0.01,0.1,8,500,5.0,0.157,True
1677,609,68,0,CACC,10,400,80,0.1,0.01,0.1,8,500,5.0,0.094,True
1678,610,69,0,CACC,10,400,80,0.1,0.02,0.1,8,500,2.0,0.157,False
1679,611,69,0,CACC,10,400,80,0.1,0.02,0.1,8,500,2.0,0.079,False
1680,612,70,0,CACC,10,400,80,0.1,0.02,0.1,8,500,3.0,0.157,False
1681,613,70,0,CACC,10,400,80,0.1,0.02,0.1,8,500,3.0,0.079,False
1682,614,71,0,CACC,10,400,80,0.1,0.02,0.1,8,500,4.0,0.157,False
1683,615,71,0,CACC,10,400,80,0.1,0.02,0.1,8,500,4.0,0.079,False
1684,616,72,0,CACC,10,400,80,0.1,0.02,0.1,8,500,5.0,0.157,True
1685,617,72,0,CACC,10,400,80,0.1,0.02,0.1,8,500,5.0,0.094,False
1686,618,73,0,CACC,10,400,120,0.1,0.01,0.1,8,500,2.0,0.157,False
1687,619,73,0,CACC,10,400,120,0.1,0.01,0.1,8,500,2.0,0.079,False
1688,620,74,0,CACC,10,400,120,0.1,0.01,0.1,8,500,3.0,0.157,False
1689,621,74,0,CACC,10,400,120,0.1,0.01,0.1,8,500,3.0,0.079,False
1690,622,75,0,CACC,10,400,120,0.1,0.01,0.1,8,500,4.0,0.157,False
1691,623,75,0,CACC,10,400,120,0.1,0.01,0.1,8,500,4.0,0.079,False
1692,624,76,0,CACC,10,400,120,0.1,0.01,0.1,8,500,5.0,0.157,False
1693,625,76,0,CACC,10,400,120,0.1,0.01,0.1,8,500,5.0,0.079,False
1694,626,77,0,CACC,10,400,120,0.1,0.02,0.1,8,500,2.0,0.157,False
1695,627,77,0,CACC,10,400,120,0.1,0.02,0.1,8,500,2.0,0.079,False
1696,628,78,0,CACC,10,400,120,0.1,0.02,0.1,8,500,3.0,0.157,False
1697,629,78,0,CACC,10,400,120,0.1,0.02,0.1,8,500,3.0,0.079,False
1698,630,79,0,CACC,10,400,120,0.1,0.02,0.1,8,500,4.0,0.157,False
1699,631,79,0,CACC,10,400,120,0.1,0.02,0.1,8,500,4.0,0.079,False
1700,632,80,0,CACC,10,400,120,0.1,0.02,0.1,8,500,5.0,0.157,False
1701,633,80,0,CACC,10,400,120,0.1,0.02,0.1,8,500,5.0,0.079,False
1702,634,81,0,CACC,10,300,80,0.1,0.01,0.1,8,500,2.0,0.157,True
1703,635,81,0,CACC,10,300,80,0.1,0.01,0.1,8,500,2.0,0.094,True
1704,636,82,0,CACC,10,300,80,0.1,0.01,0.1,8,500,3.0,0.157,True
1705,637,82,0,CACC,10,300,80,0.1,0.01,0.1,8,500,3.0,0.094,True
1706,638,83,0,CACC,10,300,80,0.1,0.01,0.1,8,500,4.0,0.157,False
1707,639,83,0,CACC,10,300,80,0.1,0.01,0.1,8,500,4.0,0.079,False
1708,640,84,0,CACC,10,300,80,0.1,0.01,0.1,8,500,5.0,0.157,False
1709,641,84,0,CACC,10,300,80,0.1,0.01,0.1,8,500,5.0,0.079,True
1710,642,85,0,CACC,10,300,80,0.1,0.02,0.1,8,500,2.0,0.157,False
1711,643,85,0,CACC,10,300,80,0.1,0.02,0.1,8,500,2.0,0.079,False
1712,644,86,0,CACC,10,300,80,0.1,0.02,0.1,8,500,3.0,0.157,True
1713,645,86,0,CACC,10,300,80,0.1,0.02,0.1,8,500,3.0,0.094,False
1714,646,87,0,CACC,10,300,80,0.1,0.02,0.1,8,500,4.0,0.157,False
1715,647,87,0,CACC,10,300,80,0.1,0.02,0.1,8,500,4.0,0.079,True
1716,648,88,0,CACC,10,300,80,0.1,0.02,0.1,8,500,5.0,0.157,False
1717,649,88,0,CACC,10,300,80,0.1,0.02,0.1,8,500,5.0,0.079,False
1718,650,89,0,CACC,10,300,120,0.1,0.01,0.1,8,500,2.0,0.157,False
1719,651,89,0,CACC,10,300,120,0.1,0.01,0.1,8,500,2.0,0.079,False
1720,652,90,0,CACC,10,300,120,0.1,0.01,0.1,8,500,3.0,0.157,False
1721,653,90,0,CACC,10,300,120,0.1,0.01,0.1,8,500,3.0,0.079,False
1722,654,91,0,CACC,10,300,120,0.1,0.01,0.1,8,500,4.0,0.157,False
1723,655,91,0,CACC,10,300,120,0.1,0.01,0.1,8,500,4.0,0.079,False
1724,656,92,0,CACC,10,300,120,0.1,0.01,0.1,8,500,5.0,0.157,False
1725,657,92,0,CACC,10,300,120,0.1,0.01,0.1,8,500,5.0,0.079,False
1726,658,93,0,CACC,10,300,120,0.1,0.02,0.1,8,500,2.0,0.157,False
1727,659,93,0,CACC,10,300,120,0.1,0.02,0.1,8,500,2.0,0.079,False
1728,660,94,0,CACC,10,300,120,0.1,0.02,0.1,8,500,3.0,0.157,False
1729,661,94,0,CACC,10,300,120,0.1,0.02,0.1,8,500,3.0,0.079,False
1730,662,95,0,CACC,10,300,120,0.1,0.02,0.1,8,500,4.0,0.157,False
1731,663,95,0,CACC,10,300,120,0.1,0.02,0.1,8,500,4.0,0.079,False
1732,664,96,0,CACC,10,300,120,0.1,0.02,0.1,8,500,5.0,0.157,False
1733,665,96,0,CACC,10,300,120,0.1,0.02,0.1,8,500,5.0,0.079,False
